customer_id,application_date,age,gender,marital_status,dependents,monthly_income,employment_type,employment_months,requested_amount,loan_term_months,interest_rate,installment,debt_to_income,num_open_loans,num_credit_cards,has_mortgage,channel,region,default_90d
C000704,2022-07-07,66,F,married,3,6353.13,self_employed,13,19072.82,48,20.54,723.81,0.246,6,8,0,partner,north,0
C000513,2024-07-09,51,M,married,1,2040.39,self_employed,146,26767.25,36,16.96,1121.91,1.5,0,7,0,partner,south,0
C005895,2023-08-13,71,M,married,5,5430.05,permanent,281,29811.12,24,20.65,1755.12,0.962,4,5,0,branch,capital,1
C008561,2024-11-25,62,F,married,4,2436.86,self_employed,153,29450.09,36,17.03,1235.94,1.274,0,1,0,call_center,east,0
C010657,2024-04-22,38,F,single,3,4854.6,contract,35,26993.07,24,18.72,1545.69,1.027,1,1,0,branch,east,0
C009731,2024-09-23,31,F,single,0,4540.12,permanent,184,19831.93,12,17.56,1942.95,1.0,6,0,0,branch,north,1
C014588,2022-06-08,66,M,single,0,1616.37,permanent,354,42015.45,60,13.26,1164.4,1.5,8,3,0,branch,capital,1
C012405,2022-12-06,51,M,single,5,6926.52,contract,47,24670.41,36,21.59,1129.22,0.552,10,4,0,partner,north,1
C010798,2024-01-24,63,M,single,3,5233.47,permanent,42,15838.67,36,15.73,647.64,0.412,6,5,1,call_center,north,1
C005474,2022-07-18,65,M,single,4,3065.34,self_employed,177,34795.22,48,16.79,1211.63,1.356,9,5,0,web,capital,1
C006057,2022-01-06,24,F,married,3,3869.72,unemployed,3,31946.14,24,16.94,1781.95,1.24,1,5,0,web,north,1
C004054,2024-06-06,47,F,single,3,4138.86,permanent,281,41366.72,12,19.05,4103.95,1.5,8,1,1,branch,capital,1
C013065,2022-12-03,31,M,single,5,1667.65,contract,2,21358.78,24,16.01,1174.99,1.5,1,3,0,partner,north,0
C005651,2024-10-14,48,M,married,0,3054.53,permanent,299,16054.15,36,13.19,622.36,0.642,1,2,1,partner,south,0
C008798,2022-06-21,40,F,married,0,6791.2,permanent,64,14650.11,36,26.15,726.17,0.339,2,2,1,branch,north,1
C001249,2022-12-23,72,M,single,1,4974.3,permanent,18,9102.22,48,8.0,250.31,0.175,0,2,0,web,capital,0
C003941,2023-08-20,51,F,single,0,4479.73,self_employed,359,54164.02,48,16.94,1893.11,1.47,6,8,0,call_center,capital,1
C010099,2023-12-02,56,F,single,0,10551.06,contract,45,18774.15,24,21.8,1123.32,0.351,8,5,0,web,south,0
C008803,2024-05-02,58,M,single,5,5045.88,unemployed,3,52576.1,24,19.39,3040.09,1.5,10,8,0,branch,north,1
C000186,2023-05-04,65,M,divorced,2,1253.58,permanent,261,26261.07,36,20.33,1174.3,1.5,8,2,0,web,east,1
C005763,2022-08-02,46,F,single,4,2111.49,contract,36,36484.53,24,24.49,2264.82,1.5,4,1,1,branch,south,1
C013358,2022-02-09,44,M,married,0,6040.35,permanent,66,35451.09,36,14.76,1420.9,0.722,8,0,0,branch,east,0
C012500,2023-02-19,51,F,single,1,5610.38,permanent,241,43892.67,12,16.93,4277.04,1.5,7,7,1,branch,capital,1
C004007,2022-10-03,30,M,married,5,4129.55,contract,55,50805.94,12,17.38,4969.76,1.5,4,7,1,branch,capital,0
C006844,2023-01-10,55,M,single,2,4495.29,unemployed,5,28585.64,60,20.93,974.99,0.641,9,1,0,branch,south,1
C003296,2024-05-21,44,M,married,4,1004.68,contract,13,65051.94,48,19.96,2437.53,1.5,10,1,0,branch,capital,0
C009982,2022-01-08,18,F,married,4,2900.41,permanent,246,12650.04,36,20.14,563.65,0.374,1,2,0,call_center,west,0
C010617,2024-11-19,48,F,single,0,3466.78,contract,36,19741.31,48,11.16,594.95,0.427,6,5,0,branch,east,1
C003527,2022-05-26,30,F,married,1,7062.1,unemployed,1,16843.15,48,18.45,609.83,0.328,1,0,1,branch,south,0
C003641,2024-02-29,25,F,single,3,3139.31,self_employed,321,37539.91,36,20.85,1695.07,1.458,6,7,0,branch,north,0
C011372,2022-01-17,33,M,married,3,5225.31,permanent,86,38036.63,60,16.61,1160.4,0.753,2,2,0,branch,east,0
C009078,2022-06-04,59,M,single,0,3921.31,self_employed,259,34661.16,48,22.11,1360.64,1.143,1,1,1,web,east,0
C010542,2024-11-13,49,F,married,0,3761.33,self_employed,41,31594.61,24,13.43,1669.97,1.454,3,8,1,web,east,1
C000064,2024-11-25,23,M,single,1,2643.83,permanent,6,47935.74,60,8.02,1119.27,1.304,8,5,0,branch,capital,1
C013123,2023-06-02,71,F,married,2,1134.32,self_employed,65,22956.57,36,20.94,1038.22,1.5,1,3,0,partner,south,1
C011851,2023-06-07,25,M,married,5,1757.94,permanent,220,25342.44,24,15.93,1392.4,1.5,9,6,1,partner,south,1
C007927,2024-12-20,53,F,divorced,1,3992.17,contract,2,36944.35,48,10.9,1105.4,1.109,6,7,1,partner,south,1
C006169,2024-06-16,28,M,single,3,5607.56,contract,52,11896.53,60,19.05,387.11,0.125,5,3,0,web,capital,1
C001004,2024-08-28,70,F,single,5,2272.77,permanent,19,5000.0,36,8.67,175.02,0.459,1,0,0,web,south,0
C010124,2022-06-26,37,M,single,1,3815.48,permanent,315,15927.16,60,28.11,638.49,0.504,8,7,1,branch,capital,0
C004405,2022-10-14,30,M,single,0,2377.24,permanent,100,9281.55,60,18.96,301.34,0.952,8,8,1,branch,south,1
C008683,2022-01-20,33,M,married,2,1797.89,permanent,137,31366.62,36,15.98,1289.03,1.5,0,0,0,branch,east,0
C012084,2022-01-07,74,M,married,4,4190.25,self_employed,324,19252.41,12,19.59,1918.68,1.5,10,7,0,partner,south,1
C012414,2023-03-10,21,M,married,0,7023.12,permanent,177,23426.93,36,22.11,1082.4,0.373,1,0,0,partner,west,1
C001984,2024-04-02,72,F,single,4,3030.56,contract,20,43139.51,36,16.82,1802.87,1.5,4,0,0,partner,capital,0
C014251,2024-12-03,24,M,married,3,3557.19,self_employed,87,24959.01,24,22.61,1510.16,1.106,9,0,1,branch,south,1
C013866,2023-09-21,64,F,single,3,2293.06,permanent,146,42588.28,24,18.64,2436.11,1.5,10,2,0,branch,capital,1
C007176,2023-06-15,52,M,married,5,7486.76,permanent,4,32864.68,24,14.62,1769.67,0.761,3,4,0,branch,south,0
C009052,2023-09-03,53,F,single,3,1593.91,permanent,219,8888.68,60,19.47,292.34,0.735,3,8,0,branch,capital,0
C009480,2023-11-30,62,M,single,1,4202.09,permanent,101,32666.4,12,29.2,3517.13,1.5,1,8,1,branch,capital,1
C008033,2023-12-12,46,F,widowed,0,1571.75,permanent,360,31345.73,36,17.53,1328.74,1.5,5,0,1,branch,north,1
C001496,2023-04-18,22,F,single,5,2429.45,contract,46,37252.02,24,17.22,2086.77,1.5,0,7,1,branch,capital,1
C007521,2022-06-15,59,M,married,1,3691.02,permanent,234,17978.24,36,15.1,725.68,0.426,4,8,1,branch,capital,1
C010406,2022-07-06,58,F,married,4,4627.57,permanent,133,39584.28,60,20.85,1347.58,0.893,7,3,1,call_center,north,0
C009673,2024-08-27,26,F,single,1,3172.49,contract,21,28635.38,36,19.62,1263.64,1.048,1,8,0,partner,north,0
C007548,2024-06-14,29,F,widowed,4,1436.39,contract,41,29373.39,60,19.18,958.99,1.5,8,7,1,partner,south,1
C010332,2024-03-14,43,F,widowed,2,5591.15,contract,23,26590.55,36,15.02,1071.34,0.445,0,2,0,partner,east,0
C012807,2022-04-01,49,M,single,0,5709.83,self_employed,196,42269.49,60,24.39,1563.45,0.78,3,5,0,partner,capital,0
C013704,2023-02-11,61,F,single,3,3596.01,permanent,226,47781.58,36,22.83,2236.43,1.5,0,4,1,web,capital,0
C005454,2024-05-09,60,M,married,0,3225.36,unemployed,2,22436.57,24,12.19,1162.81,1.069,9,8,0,web,capital,1
C005045,2024-06-03,65,F,single,2,1281.2,unemployed,1,28636.99,24,18.5,1634.63,1.5,1,2,1,web,east,0
C006066,2022-10-06,37,M,single,5,4277.89,self_employed,307,43583.73,24,10.37,2192.57,1.477,1,6,1,web,capital,1
C009445,2024-03-28,26,M,married,1,2079.01,permanent,239,33179.13,48,16.06,1135.31,1.5,10,2,0,call_center,capital,1
C005960,2024-08-16,69,M,single,2,2349.47,permanent,17,31230.31,24,19.8,1816.46,1.5,10,6,0,branch,north,1
C004068,2023-04-07,46,F,widowed,5,4984.72,permanent,255,24443.18,24,12.54,1273.82,0.842,9,5,0,branch,west,1
C010185,2024-07-03,36,M,single,4,4442.07,permanent,3,41765.35,48,17.61,1482.96,1.067,8,2,1,branch,south,0
C014729,2023-04-06,51,F,married,5,4898.75,permanent,140,9644.28,60,19.48,317.31,0.051,2,2,0,branch,capital,1
C011196,2023-03-30,28,M,single,2,2572.41,contract,33,28383.71,24,25.22,1779.07,1.5,1,7,1,partner,south,1
C004832,2022-04-28,35,M,married,2,2787.1,permanent,48,29317.51,24,18.0,1661.27,1.5,5,7,0,web,north,1
C006863,2022-07-16,56,M,single,5,2671.04,permanent,7,16826.21,48,22.57,666.99,0.616,0,1,0,branch,east,0
C006076,2022-01-06,62,F,married,3,5564.94,contract,2,21995.55,48,16.24,755.84,0.463,3,3,0,partner,capital,0
C007030,2024-10-03,74,M,married,3,4517.19,contract,6,31722.37,36,12.4,1209.1,0.903,0,5,0,branch,south,1
C006930,2024-04-02,49,F,single,2,2234.14,contract,49,46664.87,48,15.71,1582.98,1.5,7,7,0,web,capital,0
C012394,2024-05-13,27,M,single,4,3762.06,permanent,180,24372.4,36,22.45,1133.02,0.731,0,2,0,partner,capital,0
C013345,2023-12-01,67,M,single,0,5050.24,permanent,106,39683.24,24,19.06,2283.77,1.262,2,2,0,partner,north,0
C010853,2024-10-08,69,F,single,3,13426.05,contract,51,30156.7,12,20.82,3036.3,0.741,10,7,0,branch,capital,0
C009823,2022-08-28,23,F,married,5,4010.5,permanent,240,17799.52,48,21.95,696.37,0.357,0,4,0,partner,north,0
C012092,2023-03-02,64,F,divorced,3,2240.31,permanent,350,22780.53,36,20.43,1020.67,1.137,2,5,1,partner,east,0
C005147,2023-06-05,39,F,married,4,6770.13,permanent,134,38419.25,60,27.41,1517.98,0.804,7,7,0,web,south,1
C012185,2022-02-25,49,M,divorced,1,4467.67,self_employed,327,24011.97,12,16.06,2322.39,1.494,0,1,0,branch,east,0
C010032,2022-11-15,61,M,single,1,5891.58,permanent,153,29815.49,48,23.17,1196.83,0.717,1,7,0,branch,south,0
C003911,2022-09-12,21,F,single,3,5099.12,permanent,200,30678.03,36,21.98,1414.03,0.83,10,2,0,partner,south,1
C011263,2024-03-05,44,F,single,0,6246.01,contract,30,38399.97,36,20.61,1726.11,0.765,6,1,0,partner,south,1
C006406,2024-09-30,26,M,married,2,1562.59,contract,29,38643.06,48,19.74,1440.9,1.5,0,2,0,web,north,1
C001841,2023-04-11,31,M,divorced,4,2651.08,contract,5,20686.39,48,24.96,861.21,1.195,10,3,0,branch,capital,0
C007381,2024-01-21,18,F,married,0,5351.35,permanent,264,45107.31,36,17.74,1919.82,1.001,2,1,0,partner,south,1
C003262,2023-06-09,23,M,single,5,7067.71,permanent,190,5000.0,24,13.48,264.5,0.082,6,6,1,web,capital,1
C006600,2022-01-29,68,M,single,0,2079.1,permanent,141,49046.26,48,14.58,1617.52,1.5,6,1,0,partner,capital,1
C009764,2023-10-16,42,M,married,1,4464.74,permanent,155,42368.7,24,20.3,2482.03,1.5,10,4,1,partner,capital,1
C014573,2023-01-17,45,M,single,3,3917.28,permanent,289,23330.66,24,21.75,1395.0,0.992,6,3,0,web,east,1
C009312,2024-08-10,24,F,married,4,3438.51,self_employed,61,26842.17,36,13.54,1048.47,1.26,2,1,0,web,capital,1
C014781,2024-09-24,72,F,married,0,3146.42,permanent,167,35935.18,36,22.88,1683.36,1.427,4,2,0,branch,east,1
C011718,2023-08-31,42,M,single,2,5886.33,permanent,344,5000.0,48,20.14,188.07,0.116,1,5,0,partner,east,0
C003359,2022-07-25,37,F,single,2,3814.8,contract,0,34709.28,60,21.13,1189.63,0.726,5,4,1,partner,west,0
C005297,2022-01-06,42,M,married,4,6017.24,self_employed,118,19359.63,24,17.42,1087.67,0.492,9,3,1,call_center,capital,1
C001259,2023-08-15,74,M,single,5,1427.79,permanent,228,41237.73,60,13.07,1136.59,1.5,6,2,0,partner,capital,1
C007100,2024-07-21,32,F,married,0,2765.72,permanent,31,25639.18,36,17.41,1084.17,1.117,10,3,1,branch,east,0
C008519,2024-10-12,30,F,married,1,5459.69,self_employed,196,35204.45,60,11.36,920.08,0.474,3,3,0,web,capital,0
C002113,2024-09-28,38,M,single,4,14209.86,contract,34,30320.19,24,21.74,1812.65,0.344,6,6,1,partner,south,0
C011770,2023-06-24,56,F,divorced,0,1490.96,permanent,352,33460.56,12,15.96,3233.34,1.5,7,4,0,web,west,1
C004661,2024-06-30,33,M,single,1,4331.5,contract,20,26084.26,60,14.73,754.97,0.568,8,2,0,partner,capital,1
C012908,2022-10-27,66,M,divorced,0,6644.36,contract,29,32952.21,60,27.95,1316.67,0.455,6,2,0,partner,south,0
C005652,2024-03-20,18,F,single,1,1388.53,permanent,144,36232.41,48,21.21,1395.28,1.5,7,7,0,branch,capital,1
C002481,2023-12-15,41,M,single,0,4931.15,self_employed,18,13273.82,24,18.21,754.52,0.498,5,8,0,partner,capital,1
C011955,2023-02-01,38,M,single,0,1079.64,self_employed,170,39441.34,24,14.79,2129.49,1.5,4,1,0,partner,capital,1
C012244,2023-02-04,50,M,married,1,3370.14,contract,26,39230.1,60,21.02,1340.9,1.341,2,5,1,branch,capital,1
C011294,2023-09-28,73,F,single,0,3267.43,permanent,332,44390.72,36,19.9,1969.39,1.5,9,7,0,partner,capital,1
C009491,2022-09-04,38,M,divorced,0,3805.11,permanent,24,26245.39,48,11.86,806.27,0.604,6,4,0,web,capital,1
C008903,2023-09-16,70,M,married,4,9678.15,permanent,146,27437.01,48,16.79,955.52,0.345,8,5,0,web,north,1
C002259,2022-01-02,66,F,single,1,2211.16,self_employed,42,27306.09,48,11.43,828.92,1.012,3,0,0,branch,west,0
C012977,2023-05-18,65,M,single,4,10430.7,permanent,360,23806.68,36,20.66,1071.15,0.423,7,4,1,partner,capital,0
C006516,2022-12-05,46,F,single,3,4039.76,self_employed,106,24535.31,48,16.78,854.33,0.752,8,7,0,call_center,east,0
C006339,2024-05-28,55,M,single,2,2042.23,permanent,163,7568.29,48,10.14,221.65,0.562,10,0,0,partner,capital,0
C014371,2022-02-11,39,M,single,2,6284.61,contract,3,25195.19,48,8.46,702.63,0.456,1,4,0,branch,north,0
C002773,2022-08-11,59,M,married,2,2806.16,self_employed,172,25614.79,48,23.9,1043.79,1.049,10,4,0,branch,west,1
C011094,2024-11-29,54,F,single,2,2171.46,contract,6,28850.04,36,16.26,1192.43,1.5,8,1,0,branch,north,0
C002220,2022-07-30,27,F,single,2,5720.48,permanent,323,37450.51,60,28.68,1519.25,0.774,10,3,0,partner,capital,1
C000752,2022-06-11,25,M,widowed,1,1235.2,permanent,1,19649.1,36,15.38,797.69,1.5,10,8,0,branch,south,1
C001763,2022-01-12,25,F,married,4,2361.09,permanent,38,38001.05,48,12.08,1174.22,1.5,8,3,1,web,capital,1
C005669,2024-04-10,45,M,single,3,8311.7,contract,7,35669.26,36,10.62,1306.53,0.443,0,7,0,web,north,1
C004897,2024-07-20,19,M,divorced,2,998.49,permanent,159,32637.34,60,19.81,1082.8,1.5,0,7,1,branch,north,1
C002594,2022-04-14,45,M,single,5,5686.95,permanent,308,43312.57,36,19.7,1914.26,0.852,3,4,0,partner,capital,0
C003028,2024-03-29,35,F,married,0,1883.74,permanent,129,34123.81,12,23.0,3497.77,1.5,9,0,1,web,capital,1
C002607,2023-08-07,74,M,married,1,1506.93,permanent,127,15100.28,36,20.42,676.41,1.5,7,6,1,partner,north,1
C013249,2023-11-08,36,F,married,2,4188.74,permanent,102,5000.0,36,16.56,207.89,0.061,0,6,0,partner,east,1
C013429,2022-02-12,54,F,single,5,6242.38,permanent,320,33841.89,36,31.65,1832.62,0.92,7,6,0,branch,capital,1
C010402,2022-10-09,49,M,married,2,2128.52,permanent,51,33842.36,48,13.2,1077.31,1.5,3,1,1,partner,south,1
C010020,2023-03-18,57,M,widowed,3,2224.33,permanent,168,19554.44,36,17.15,822.66,1.4,6,2,0,web,capital,1
C004052,2023-03-08,51,M,married,3,2722.45,unemployed,4,31046.13,60,12.82,849.17,0.913,6,6,0,partner,capital,0
C010799,2022-04-16,41,M,married,4,2919.13,permanent,295,34073.3,60,28.11,1366.07,1.483,8,6,0,branch,east,1
C008648,2022-03-06,55,M,single,5,5017.92,contract,49,25231.92,12,25.22,2633.05,1.5,8,1,0,web,capital,1
C010281,2024-02-21,55,F,married,1,3969.98,permanent,92,38736.62,24,19.19,2233.6,1.5,10,0,0,call_center,capital,1
C001583,2023-07-19,72,M,married,3,11654.69,permanent,190,27231.18,36,18.97,1186.9,0.33,2,8,1,web,capital,0
C006411,2024-07-17,18,F,single,1,3032.92,permanent,227,24694.54,24,23.2,1506.39,1.269,8,1,1,partner,south,1
C002627,2024-12-07,18,F,single,0,5713.69,permanent,167,26037.05,12,21.9,2644.99,1.331,8,0,0,branch,capital,0
C003550,2023-12-01,52,M,married,3,2419.97,permanent,32,47517.58,36,20.29,2123.51,1.5,2,2,0,branch,south,1
C000447,2022-12-10,50,F,single,4,5753.16,contract,8,28089.27,60,10.52,714.5,0.333,4,3,0,web,south,1
C000621,2023-04-20,63,M,widowed,3,2268.13,permanent,206,31948.52,60,22.5,1131.41,1.42,1,1,0,partner,capital,1
C010656,2024-10-05,27,F,single,3,3233.38,permanent,184,20772.53,48,22.29,818.64,0.769,2,8,0,branch,north,1
C000902,2022-02-16,56,M,divorced,4,7140.18,contract,20,43345.47,48,10.52,1282.9,0.512,9,5,1,branch,north,1
C005646,2022-03-01,30,M,married,4,2555.92,permanent,36,13346.28,36,24.06,638.27,1.014,2,1,0,web,north,0
C000729,2023-06-19,23,M,divorced,1,4920.18,permanent,208,48610.68,48,19.46,1800.92,1.02,8,8,0,partner,north,0
C014467,2023-12-08,63,M,married,4,1844.46,permanent,89,29456.6,48,8.0,810.06,1.5,0,8,0,branch,capital,1
C001143,2024-10-16,29,F,widowed,5,2018.76,self_employed,232,36222.95,60,18.92,1174.71,1.394,8,2,0,partner,north,1
C012721,2023-09-12,23,M,married,1,2302.75,contract,41,24045.79,24,14.89,1300.28,1.5,3,1,0,branch,capital,1
C011586,2022-05-26,55,F,single,1,3820.84,self_employed,65,21449.53,24,8.0,1036.73,0.979,3,6,0,branch,capital,0
C011440,2022-04-20,47,M,widowed,5,2211.66,permanent,294,21884.4,36,18.37,942.99,1.393,7,1,0,partner,east,1
C000066,2022-12-23,40,M,single,0,6406.14,self_employed,303,35387.93,48,14.13,1153.93,0.421,1,6,0,branch,north,0
C000122,2024-01-02,71,M,single,0,2949.97,permanent,168,45533.58,60,16.03,1367.17,0.989,9,2,0,web,capital,1
C001878,2024-09-08,72,F,married,3,2478.94,permanent,13,24379.79,24,24.05,1504.43,1.5,2,5,1,call_center,north,0
C002349,2022-08-09,39,M,divorced,4,4899.96,self_employed,302,36017.3,60,10.92,927.98,0.518,10,1,0,partner,capital,1
C004147,2023-03-29,33,M,single,5,3905.65,self_employed,85,23756.91,24,23.13,1447.81,1.083,0,5,0,web,east,1
C009579,2022-05-30,57,F,married,1,1664.81,contract,14,33847.08,24,8.0,1635.94,1.5,9,3,0,web,capital,1
C011724,2022-02-03,19,F,single,5,5779.51,self_employed,288,33332.69,36,11.54,1246.58,0.675,8,5,0,partner,capital,1
C012450,2023-07-13,67,F,married,1,5766.34,permanent,311,22715.13,24,15.72,1243.99,0.604,10,1,0,partner,capital,0
C013052,2024-12-30,39,F,married,2,4405.0,contract,54,29275.68,24,22.07,1758.18,1.203,0,1,0,call_center,east,1
C012128,2023-03-16,39,F,married,5,2547.73,contract,40,50366.67,48,20.92,1927.56,1.5,7,4,1,partner,capital,0
C014951,2023-05-05,42,F,single,5,2895.8,self_employed,54,33004.15,36,8.48,1149.94,1.29,9,2,0,call_center,south,1
C009537,2024-03-18,36,M,married,3,3102.82,permanent,197,9815.65,36,20.96,444.13,0.535,1,7,1,branch,capital,1
C012105,2022-03-01,21,M,single,1,3731.19,contract,22,51497.31,24,33.62,3588.53,1.5,7,2,0,web,capital,1
C011219,2022-11-18,56,F,divorced,4,2263.78,permanent,149,47845.04,36,16.28,1978.04,1.5,7,0,0,web,south,1
C010447,2023-04-21,64,M,widowed,5,3779.94,permanent,195,43108.46,12,18.55,4258.91,1.5,6,0,0,partner,west,0
C013904,2024-11-24,70,M,married,0,1542.54,permanent,41,14247.69,48,9.58,410.62,0.947,2,5,0,branch,east,1
C006138,2024-03-12,36,F,single,0,3734.75,permanent,229,21209.7,36,9.57,758.39,0.827,4,5,1,web,south,1
C013133,2024-02-26,39,M,single,3,2642.28,unemployed,2,33203.32,24,20.63,1954.26,1.5,5,4,0,branch,west,0
C002386,2024-08-16,18,F,single,1,2184.9,contract,18,33061.91,36,24.92,1605.04,1.5,9,7,1,partner,capital,1
C005149,2023-02-10,48,F,widowed,1,5334.41,permanent,138,24555.29,12,19.6,2447.3,1.231,8,2,0,partner,south,1
C001998,2024-12-23,50,F,single,1,1724.68,contract,38,36003.69,36,14.68,1440.58,1.5,5,8,0,call_center,south,1
C003773,2023-08-01,68,F,single,0,1934.6,permanent,295,21468.66,60,22.8,765.72,1.212,8,4,1,branch,north,1
C001481,2022-06-15,69,F,single,5,9520.63,permanent,201,22761.59,24,13.2,1198.75,0.393,9,4,0,web,east,0
C014691,2024-03-07,22,M,divorced,0,4163.91,permanent,86,30524.18,24,21.24,1812.03,1.371,8,1,0,branch,south,0
C003885,2022-06-27,48,F,married,2,1444.44,permanent,21,17438.62,36,13.13,675.19,0.602,3,8,0,branch,east,1
C005740,2022-02-09,75,F,married,4,2170.95,self_employed,160,41044.16,60,14.68,1186.32,1.462,10,1,0,web,north,1
C010359,2024-11-29,48,M,single,0,5571.41,permanent,103,12229.81,36,16.86,511.59,0.196,2,4,0,partner,north,0
C009127,2024-08-17,39,M,widowed,5,4285.03,self_employed,33,19189.8,48,12.69,602.78,0.547,6,0,1,call_center,west,0
C012583,2024-09-13,52,M,married,1,3082.45,permanent,215,33878.83,36,22.39,1573.19,1.5,1,4,1,branch,south,0
C008352,2023-09-01,30,M,single,1,2207.8,self_employed,264,31603.24,36,14.2,1251.75,1.5,4,4,0,web,capital,1
C004811,2022-08-11,18,M,married,3,2477.46,permanent,54,32045.93,24,22.3,1930.78,1.5,8,3,0,web,east,1
C005002,2022-02-07,59,M,single,1,2988.46,permanent,192,23943.51,36,20.36,1071.43,1.261,0,4,0,web,north,0
C014587,2024-05-22,74,F,married,0,4018.56,self_employed,164,6310.39,36,15.94,259.11,0.111,3,6,0,branch,capital,0
C005521,2023-04-24,51,M,married,0,1517.86,self_employed,142,37776.12,36,15.93,1550.77,1.5,8,8,0,partner,west,1
C002370,2022-07-12,32,M,single,4,3650.83,permanent,111,23863.54,48,17.61,847.27,0.592,10,0,0,web,north,1
C008676,2022-01-28,71,F,single,5,2442.55,permanent,314,28213.83,60,26.78,1099.88,1.236,2,5,1,web,capital,1
C001654,2023-10-15,58,M,married,3,1546.88,unemployed,2,24934.96,48,23.62,1010.21,1.5,0,4,0,branch,capital,1
C009812,2023-09-19,60,F,divorced,5,2720.57,self_employed,211,30007.53,24,18.75,1719.22,1.5,5,7,0,branch,east,1
C011990,2023-09-19,53,M,single,2,5911.46,permanent,178,26799.22,36,21.91,1233.63,0.607,3,8,1,partner,capital,0
C006726,2023-10-03,35,M,widowed,5,3431.51,permanent,353,34090.13,60,23.0,1221.69,1.274,10,1,1,partner,capital,0
C008047,2023-04-10,54,F,married,5,3019.44,self_employed,111,19731.4,36,20.32,882.22,0.882,6,4,0,partner,capital,0
C009407,2024-08-20,46,F,single,2,9028.35,contract,43,22269.77,36,20.34,996.04,0.337,10,0,0,branch,south,0
C006834,2023-11-10,42,M,married,0,2076.12,permanent,286,20163.09,36,20.57,905.75,1.315,2,2,0,web,capital,1
C008869,2024-03-28,66,F,single,5,2659.59,permanent,35,32061.82,60,28.62,1299.08,1.13,5,4,0,call_center,capital,1
C004394,2022-03-15,44,F,married,3,4147.07,permanent,76,38663.29,24,22.86,2347.54,1.5,4,5,1,partner,south,1
C011699,2024-11-17,71,F,married,4,4695.31,permanent,297,23137.5,36,14.18,916.05,0.544,7,5,0,branch,south,1
C011044,2022-10-01,43,M,married,4,4068.22,permanent,302,30835.66,48,12.76,970.24,0.618,6,5,0,branch,north,0
C000488,2023-08-05,70,F,single,3,2093.28,permanent,357,27484.16,24,22.34,1656.78,1.5,6,0,0,web,north,1
C013956,2022-08-04,66,M,married,4,10280.77,self_employed,227,32619.05,48,28.82,1462.91,0.521,8,4,0,branch,north,0
C003239,2024-08-24,65,M,married,5,2226.39,self_employed,194,22250.34,36,19.01,970.61,1.329,3,0,0,web,capital,1
C009611,2024-11-25,26,F,single,2,1597.02,self_employed,156,12895.39,12,13.39,1218.52,1.5,2,8,1,branch,north,1
C013506,2024-05-01,59,F,married,1,5349.72,contract,3,27347.91,60,11.24,711.86,0.383,10,3,0,branch,south,0
C003695,2023-03-09,35,M,married,4,2716.36,self_employed,22,29244.02,36,13.09,1131.25,1.5,3,4,0,branch,north,0
C005136,2022-04-20,73,M,divorced,1,1984.91,permanent,252,22439.31,24,19.7,1303.44,1.5,5,2,0,branch,north,1
C000460,2022-04-26,26,F,divorced,3,3061.74,permanent,316,31474.1,48,22.36,1242.24,1.012,1,0,0,web,east,1
C008296,2024-01-26,38,F,married,2,1411.06,permanent,230,60679.43,60,22.54,2151.09,1.5,2,1,1,branch,east,1
C014545,2023-01-13,44,F,single,5,6684.77,permanent,110,21616.75,48,19.79,806.86,0.365,10,3,0,call_center,east,0
C005718,2024-03-29,57,M,single,5,1472.25,permanent,110,24207.51,36,18.03,1036.2,1.5,2,2,0,branch,north,1
C014738,2024-09-27,49,F,single,0,2218.61,permanent,307,17295.08,36,15.29,700.72,1.012,6,8,0,partner,north,0
C009435,2023-04-07,46,M,married,4,6291.43,permanent,103,45849.53,60,20.21,1536.18,0.808,0,6,1,branch,east,0
C006550,2024-02-11,26,M,married,1,1626.62,contract,19,25311.79,36,13.63,990.6,1.5,7,1,1,partner,east,1
C013454,2022-02-07,18,F,married,4,2975.06,permanent,286,32782.78,36,16.69,1366.56,1.317,1,6,0,branch,south,1
C013875,2024-08-23,61,F,married,5,2855.97,permanent,303,27592.51,36,25.79,1359.58,1.5,3,7,0,branch,capital,1
C002631,2024-10-21,38,M,single,2,1539.75,self_employed,227,27292.79,36,24.09,1306.11,1.5,10,4,0,branch,south,1
C008818,2024-08-16,41,F,single,0,3002.01,permanent,103,20708.62,48,13.97,672.44,0.747,3,8,0,partner,east,0
C001398,2023-12-17,43,F,divorced,4,4403.09,permanent,166,28597.25,48,24.73,1185.18,0.781,3,2,0,partner,capital,0
C003780,2023-05-04,18,F,single,2,3794.92,permanent,275,36345.57,24,17.14,2033.57,1.493,3,0,1,web,capital,1
C010802,2024-01-17,32,M,single,4,2820.83,permanent,293,34700.5,36,19.11,1516.65,1.445,3,0,0,call_center,east,1
C009914,2024-07-29,31,M,married,3,2657.96,permanent,182,32302.36,12,25.19,3370.02,1.5,1,6,0,call_center,capital,1
C003177,2023-11-04,19,M,widowed,1,1350.87,permanent,195,64107.38,48,20.82,2447.64,1.5,9,8,1,web,capital,1
C013050,2023-01-10,50,F,single,5,3035.15,contract,2,25117.83,24,12.06,1298.98,1.235,9,2,1,call_center,north,1
C009121,2023-12-10,21,M,single,0,5099.37,contract,26,39866.99,24,18.39,2272.13,1.378,4,6,0,branch,south,1
